Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_881,Tunnel,Chicago,5/30/2022,1/25/2024,30571637,29456524.03,-1115112.966,763,983.0532291,220.0532291,0.247970079,0.041773521,437.4783214,10.90825781,83.41663434,Sunny,63,47914.54029,284.1629253,5367,88.66096662,7,9.077168352,93.3471748,0,15.05003307,High
PJT_882,Dam,Houston,5/31/2022,8/28/2023,13031301,14503038.02,1471737.023,771,753.2746761,-17.72532395,1.442926833,0.842995242,81.43786431,8.548076296,83.06744472,Sunny,221,40263.02341,714.5535394,5630,49.4309483,2,1.478386769,81.33847309,0,64.61998136,Low
PJT_883,Building,Seattle,6/1/2022,11/9/2024,34326436,39403436.38,5077000.381,679,875.9862516,196.9862516,1.848072512,2.903984149,354.9250319,29.4865363,88.35379433,Cloudy,153,34696.59329,787.9592823,4513,52.62773303,2,6.485017665,79.67838784,0,57.71474595,High
PJT_884,Building,New York,6/2/2022,9/8/2023,19804536,25854698.07,6050162.07,774,1152.86491,378.8649104,0.614298848,3.57193781,127.7690232,30.85518259,83.12868215,Rainy,166,28294.16401,855.8736154,2144,61.96080351,8,2.122043097,51.54904766,0,56.86893839,Medium
PJT_885,Bridge,New York,6/3/2022,5/21/2023,19589321,25366131.34,5776810.34,733,1060.717807,327.7178069,0.80393373,4.583215513,205.027652,-7.203031714,28.91604252,Rainy,263,12531.53888,362.959123,1068,92.82089175,4,1.706217506,63.89471989,0,71.57479484,Low
PJT_886,Road,New York,6/4/2022,10/23/2023,32676806,30783671.45,-1893134.553,452,525.8922352,73.89223521,1.180950671,3.52748326,77.69436536,2.161779459,77.66070003,Cloudy,259,49030.55025,937.9257366,4717,47.90720012,9,5.034494312,75.10288235,0,14.0010953,Medium
PJT_887,Road,New York,6/5/2022,11/18/2024,2947238,3351468.165,404230.1646,882,814.9404675,-67.05953254,1.775247042,3.358896351,171.4881366,5.084401759,48.68869347,Sunny,97,21876.83142,597.6522042,5723,47.33405157,0,1.878377859,79.36585861,0,51.37583182,Low
PJT_888,Dam,Chicago,6/6/2022,2/3/2023,32455141,32749422.16,294281.1598,352,393.3163851,41.31638509,1.889620616,1.971705732,395.789482,20.11865913,89.35609492,Sunny,142,9811.65211,726.8851201,5213,69.6384993,6,7.551121448,81.52172645,0,49.96347967,High
PJT_889,Road,Houston,6/7/2022,2/14/2023,44338836,44076688.09,-262147.9057,186,259.6251588,73.62515877,1.505170171,0.006422128,448.256896,-2.051662685,53.0596675,Sunny,220,27220.95031,637.0649765,7413,56.58463247,6,9.720466395,85.81114125,0,51.38041977,High
PJT_890,Tunnel,Los Angeles,6/8/2022,8/31/2024,31354748,43783183.45,12428435.45,334,441.1804199,107.1804199,0.264577546,0.600796294,149.6872184,-2.633232933,58.76852578,Snowy,193,44329.91052,210.4660492,4466,74.1236765,5,6.12624662,82.81167161,1,98.1901874,High
PJT_891,Road,Chicago,6/9/2022,12/15/2023,34218943,31657625.35,-2561317.653,701,824.0999415,123.0999415,1.371392896,2.672772724,258.5965277,41.90838891,57.08424407,Stormy,159,44928.09508,966.8031934,4026,67.09820108,5,3.116519826,92.42883537,0,22.53506258,Medium
PJT_892,Dam,Chicago,6/10/2022,8/30/2024,7330034,8440605.44,1110571.44,725,676.4691678,-48.53083221,0.879577072,3.375649429,261.6458216,34.2311599,42.52159209,Sunny,212,5493.466223,210.5880219,7998,66.09754638,2,8.588857524,64.77351714,0,72.13867814,High
PJT_893,Road,Los Angeles,6/11/2022,4/28/2024,22586261,22607089.9,20828.90218,727,840.5114803,113.5114803,0.994331899,2.087241419,443.1088876,-0.063980385,25.25154622,Stormy,102,44883.30851,329.3937608,3747,46.71837823,2,8.677930374,82.07849928,0,46.17965236,High
PJT_894,Tunnel,Los Angeles,6/12/2022,1/10/2024,46504302,66389454.54,19885152.54,697,823.4462298,126.4462298,0.193381942,3.653395058,393.2595738,12.36122943,82.69558613,Stormy,211,17216.78979,832.2650922,8271,48.46298141,9,7.595073751,52.55797571,1,56.05538719,High
PJT_895,Bridge,New York,6/13/2022,4/8/2023,16542211,20416798.92,3874587.924,394,574.110528,180.110528,0.463018065,2.609311477,280.8847483,9.559209959,76.18730688,Rainy,52,6753.756379,656.7372654,7171,89.26471465,8,6.536189663,74.00950387,0,78.61545153,High
PJT_896,Dam,Chicago,6/14/2022,2/20/2024,24809061,25772356.69,963295.6933,313,402.0959703,89.09597025,1.601975854,0.370880978,351.8362402,33.50522407,29.76687464,Cloudy,117,43150.56217,854.3342488,4855,93.15296425,0,8.810132093,63.4016483,0,24.16378983,High
PJT_897,Bridge,Seattle,6/15/2022,10/17/2024,30193726,36276444.51,6082718.506,464,504.364172,40.364172,0.962521783,0.960081255,431.3097743,18.06171041,74.37377899,Snowy,295,43874.00402,564.1625695,9753,54.08101197,6,2.469625138,69.04435741,0,78.72266914,Low
PJT_898,Bridge,Los Angeles,6/16/2022,3/21/2024,1045475,1399777.921,354302.9211,305,370.6332424,65.63324239,0.673158259,4.199991116,54.29252931,-2.968264465,63.80926662,Stormy,182,31830.39859,439.2939118,3203,46.80763009,9,9.384401137,67.73313759,0,16.32977044,High
PJT_899,Bridge,Los Angeles,6/17/2022,9/25/2023,33303854,49118881.97,15815027.97,618,580.6933081,-37.30669186,0.829636241,3.624563733,231.300514,30.64456347,48.64006515,Snowy,187,30849.51908,929.6609496,4419,43.20500032,6,9.524828343,53.02153386,0,53.49785601,High
PJT_900,Building,Houston,6/18/2022,9/5/2023,42634984,44010712.72,1375728.718,865,1283.262914,418.2629143,1.723359075,4.473809935,458.2594253,11.8288388,37.78148044,Rainy,101,41590.41227,132.6270858,2144,76.49785682,7,8.847931366,73.33229004,0,76.78637719,High
PJT_901,Building,Seattle,6/19/2022,10/31/2023,21080580,30181257.45,9100677.445,331,369.4078965,38.40789652,1.523098133,0.587786246,383.1408639,4.46083362,80.18101485,Sunny,206,40383.92987,870.5171983,3699,82.92119275,5,3.255958312,99.7314644,0,27.32963098,Medium
PJT_902,Bridge,Seattle,6/20/2022,10/19/2024,39950796,58351432.24,18400636.24,510,605.2274106,95.2274106,0.617399255,4.951112673,294.2786185,10.65242421,69.01317815,Stormy,145,45054.7463,307.7360067,1560,62.36859935,7,8.723605477,64.94680284,1,79.38240814,High
PJT_903,Dam,Los Angeles,6/21/2022,12/28/2023,4239254,6146292.275,1907038.275,717,798.1431657,81.14316572,0.323253496,1.04703357,288.3400372,17.376611,58.34179366,Cloudy,80,29873.63514,863.862695,2187,80.78055205,0,5.478743907,86.80729858,0,25.01312562,Medium
PJT_904,Tunnel,New York,6/22/2022,3/17/2023,2099577,2690080.121,590503.1215,562,735.9429554,173.9429554,0.578796621,0.058899381,206.4965439,8.871353403,62.66979737,Rainy,115,48544.11917,225.2769521,4133,82.77752893,0,6.354372137,77.38941675,0,81.93148812,High
PJT_905,Tunnel,Houston,6/23/2022,10/3/2024,27009905,34515752.13,7505847.126,294,381.4177527,87.41775273,1.849437257,4.987114695,284.2342401,3.304817493,26.37463275,Snowy,253,49826.60739,622.1970673,4411,96.12053688,8,8.565405603,66.26126503,0,52.20420156,High
PJT_906,Road,Seattle,6/24/2022,7/11/2023,24260701,27703934.47,3443233.467,661,878.5968284,217.5968284,1.205018792,1.405369427,344.9224398,11.91761158,53.17438326,Sunny,140,10244.50745,899.2971271,2689,43.89241827,3,1.266245601,54.48035302,1,71.61744987,Medium
PJT_907,Dam,Los Angeles,6/25/2022,11/20/2023,24737188,33430793.92,8693605.919,463,491.1901892,28.19018919,1.113612397,3.340097263,238.2633673,-8.945489909,33.55902049,Snowy,118,43229.46918,526.1856822,5407,51.53750339,2,4.26648333,60.79289504,0,92.56658125,Medium
PJT_908,Building,Seattle,6/26/2022,8/1/2023,41786456,50928346.87,9141890.873,254,276.7078765,22.70787653,1.233147839,0.883411571,371.3689159,32.48738154,34.58685753,Cloudy,214,27492.0016,771.9100064,3423,44.11155926,5,8.341240395,89.09267697,0,46.75793713,High
PJT_909,Bridge,Houston,6/27/2022,2/2/2023,13084335,17094197.5,4009862.499,345,336.4270048,-8.572995163,0.795453705,2.901142661,437.5545023,-0.598030854,66.29127736,Stormy,204,22440.48522,824.2044561,2369,92.079636,9,8.325593054,63.95100887,0,30.96617741,High
PJT_910,Road,Houston,6/28/2022,12/1/2024,19380186,22424323.72,3044137.722,368,475.9366018,107.9366018,1.633503339,4.520174932,119.6081817,-7.58524625,83.78793063,Cloudy,136,32588.25394,762.8447878,7007,87.5552296,8,8.638191342,57.21512412,0,88.0447687,High
PJT_911,Tunnel,Chicago,6/29/2022,3/3/2023,25969138,34770023.77,8800885.773,257,237.436717,-19.56328296,1.094243874,1.600905837,253.1961603,25.95342811,48.26296273,Snowy,82,7518.450077,932.7967632,7728,74.47852424,9,2.522943101,66.56491702,0,24.54549833,Low
PJT_912,Building,Los Angeles,6/30/2022,5/23/2024,42828557,59732256.53,16903699.53,781,982.9739424,201.9739424,0.321821015,3.35126988,233.6090411,32.56648709,34.54244911,Snowy,117,27790.75034,502.1508075,9772,45.0198046,3,7.352979564,79.20214761,1,66.83284467,High
PJT_913,Building,Houston,7/1/2022,9/24/2024,2531064,2500341.322,-30722.67757,867,1232.715799,365.7157993,0.345223737,0.939517944,359.3591618,34.76060224,65.41228561,Cloudy,236,44190.07565,255.8128952,1976,56.39874152,8,2.318530065,85.17315821,0,93.09279592,Low
PJT_914,Bridge,Chicago,7/2/2022,9/10/2024,38966319,54543410.1,15577091.1,200,286.8998578,86.89985779,1.120032378,3.123976994,162.4403594,17.14300505,80.98309324,Cloudy,241,14605.76823,143.0299573,5272,57.86319088,4,8.065882081,69.36824185,0,70.69570404,High
PJT_915,Tunnel,Chicago,7/3/2022,8/18/2024,49598394,60717258.76,11118864.76,745,871.2198789,126.2198789,1.879483414,1.682251759,338.1129117,1.295250158,72.38231608,Cloudy,262,24187.54526,321.8138827,7497,73.64459176,6,3.20613404,74.90735785,0,27.61129769,Medium
PJT_916,Dam,Seattle,7/4/2022,9/22/2024,43170229,60731858.53,17561629.53,363,426.7363433,63.73634329,0.685869031,1.056041293,444.8701588,30.54752225,80.81300614,Sunny,137,47276.63995,228.8777535,1118,55.48263364,2,7.640359548,72.7458346,0,23.70555566,High
PJT_917,Building,Seattle,7/5/2022,5/7/2023,3076198,3564639.868,488441.8679,401,379.4187854,-21.58121457,1.752128221,1.565910254,238.1592199,28.48421924,57.55882697,Snowy,221,24285.3727,602.1538673,2542,44.37759183,2,5.095014567,50.4501675,1,32.7074978,High
PJT_918,Bridge,Chicago,7/6/2022,9/13/2023,8466511,9545350.163,1078839.163,507,660.3467207,153.3467207,1.551781614,0.894205343,459.957065,3.544890376,72.63133711,Rainy,144,21126.54345,266.4508035,5862,83.84573811,2,9.876371181,69.78002374,0,45.22661496,High
PJT_919,Dam,Seattle,7/7/2022,11/27/2024,19246135,27888350.93,8642215.935,358,498.6065235,140.6065235,0.570843642,4.509580539,496.9236825,39.68742657,29.80451916,Sunny,157,24824.14917,135.0403366,4043,57.9448127,7,6.219044477,79.36599051,0,24.32431287,High
PJT_920,Tunnel,Houston,7/8/2022,1/19/2023,12038932,12649324.64,610392.6395,291,304.6167725,13.61677253,0.169047422,1.985934432,97.74142248,-4.259569805,44.37922308,Sunny,289,28375.37449,132.390846,1972,67.14245062,5,6.693214278,78.49723582,0,81.80326598,High
PJT_921,Building,New York,7/9/2022,4/25/2024,49193845,69192490.67,19998645.67,238,274.3617659,36.3617659,0.293509804,1.226396525,154.8739346,44.04785318,47.26844151,Sunny,265,33439.61049,848.4125485,1915,47.6599981,8,4.313471625,87.48837792,0,42.13318083,Medium
PJT_922,Dam,Houston,7/10/2022,3/8/2023,39553543,47085025.82,7531482.817,506,710.0716226,204.0716226,1.484138474,2.242039205,477.6708882,37.3136296,55.79070224,Rainy,226,41031.17604,632.3049383,7621,88.1528982,8,7.610681421,83.51879552,0,94.24780623,High
PJT_923,Dam,Chicago,7/11/2022,3/13/2024,21462320,25936296.54,4473976.539,800,1141.017824,341.0178245,0.479372502,1.602680834,481.2474589,27.8344255,85.03534522,Cloudy,102,25344.59926,422.2767717,1586,73.93191262,7,5.45397077,63.84033986,1,85.82417776,High
PJT_924,Dam,Chicago,7/12/2022,11/7/2024,25437007,27601212.2,2164205.201,848,886.929974,38.92997396,0.805414749,3.722096269,93.96827392,41.63124386,81.20075922,Snowy,123,41786.64208,904.8052385,9542,94.09513757,0,1.162599716,62.78218358,0,91.79364365,Low
PJT_925,Building,Houston,7/13/2022,10/3/2023,2420858,3011124.477,590266.4774,370,455.2266809,85.22668087,1.053228415,4.856099559,56.74932517,29.72711426,29.41678446,Stormy,98,29017.42976,163.1769503,6625,69.72829378,5,6.477234381,73.2070899,0,36.50434435,High
PJT_926,Building,Seattle,7/14/2022,2/13/2023,36303414,39756838.62,3453424.618,379,384.8729425,5.872942455,1.47838952,2.190168283,122.4950105,0.475134837,32.09527563,Stormy,162,20231.62297,982.2898655,8354,96.48554031,3,8.474136314,86.64848339,0,61.63583894,High
PJT_927,Road,Seattle,7/15/2022,8/8/2024,17448425,16114696.16,-1333728.842,491,471.9134839,-19.08651608,0.315139324,4.305167,498.2057525,14.3185876,45.03483847,Snowy,163,34607.78727,654.6626112,5591,93.51209226,3,3.131215931,54.69136533,1,38.93045662,Medium
PJT_928,Tunnel,Chicago,7/16/2022,5/19/2024,27610889,29355874.08,1744985.08,887,1283.198331,396.1983308,0.87209617,2.829315368,130.9998275,-6.067333662,40.35207061,Rainy,243,37297.50146,265.1178286,3562,74.58759139,2,2.989573796,97.41632915,0,33.12536604,Medium
PJT_929,Bridge,Los Angeles,7/17/2022,7/27/2024,22674015,20493396.62,-2180618.384,214,297.9531635,83.95316354,1.021638527,0.786178325,276.146423,11.43115823,63.03396672,Stormy,144,30112.2039,711.1621891,7839,96.03360629,8,6.479975648,77.15765619,0,64.63781031,High
PJT_930,Dam,Seattle,7/18/2022,4/26/2024,48550906,72195822.18,23644916.18,558,756.6596851,198.6596851,1.127571422,3.45311371,431.7879769,30.78816609,83.19432334,Sunny,240,7547.673791,787.0431338,9464,59.38532484,1,8.361813488,65.32041975,0,83.61958425,High
PJT_931,Road,Houston,7/19/2022,11/5/2024,15579873,23049617.03,7469744.027,566,525.9610419,-40.03895813,1.654885219,2.567172486,59.18072481,11.2543843,87.36040792,Stormy,74,12644.72938,486.408505,3927,61.93852976,0,3.246583041,84.66956154,0,18.42380255,Medium
PJT_932,Bridge,Seattle,7/20/2022,12/6/2023,9466685,10764502.94,1297817.936,416,584.9947067,168.9947067,0.426188571,3.253032616,322.020042,8.166179651,65.75220668,Snowy,181,17838.39744,875.4693456,7195,42.72867708,9,9.390363861,52.23629081,1,34.81918852,High
PJT_933,Road,Houston,7/21/2022,11/16/2023,25257032,33769220.39,8512188.386,795,924.4470242,129.4470242,1.634879758,4.448437063,174.661452,22.74456474,78.6711441,Sunny,228,17718.15227,235.6591666,7276,75.35205441,2,9.34648621,74.21984579,0,28.46207628,High
PJT_934,Building,Chicago,7/22/2022,10/20/2023,14837264,16432027.42,1594763.425,698,771.5950776,73.59507764,1.416469013,2.202172853,438.0507124,37.97124909,56.76415402,Stormy,188,35303.93601,350.9538252,5290,83.3154382,3,2.804830047,74.29848237,0,81.85151558,Medium
PJT_935,Dam,Seattle,7/23/2022,12/2/2024,15749151,20515724.38,4766573.38,462,567.2832473,105.2832473,1.156154547,4.505888116,177.5575172,-7.38292441,34.58288628,Snowy,194,5825.689775,184.1431254,6882,86.41115141,3,3.374059709,58.09876425,0,94.00348658,Medium
PJT_936,Bridge,Houston,7/24/2022,8/8/2023,48984649,67758408.87,18773759.87,180,171.8661502,-8.133849786,1.429102954,3.753345071,359.0400741,11.20087391,56.72818885,Rainy,157,39005.67997,289.7900565,7446,48.98897716,5,7.305389299,91.8693908,0,17.19484392,High
PJT_937,Bridge,Chicago,7/25/2022,4/9/2024,11029840,16192397.94,5162557.939,643,870.6142387,227.6142387,0.882833704,2.443024629,353.3988346,-1.2967592,58.8557821,Snowy,243,16940.41137,314.8559307,6167,66.64954434,0,9.565597981,89.84060593,0,44.12920732,High
PJT_938,Bridge,Los Angeles,7/26/2022,12/11/2023,34517379,39354208.38,4836829.384,409,511.0295679,102.0295679,0.362955413,3.016110678,149.672097,28.24448379,71.97202949,Rainy,247,18950.98308,925.8698718,2522,50.61179273,0,7.388944199,57.63661972,1,92.30581384,High
PJT_939,Bridge,Houston,7/27/2022,2/26/2023,31749806,43496560.8,11746754.8,351,355.1958744,4.195874401,1.364953957,1.627905663,65.65963994,-4.185149176,35.39180928,Sunny,250,28755.94226,170.2987199,1561,79.72764093,1,5.004100448,68.19136468,0,41.01743985,Medium
PJT_940,Bridge,Los Angeles,7/28/2022,5/19/2024,49529560,52479395.49,2949835.491,266,269.4418591,3.441859083,1.096877383,4.917986499,234.1623082,26.56442672,45.78172675,Snowy,118,14716.65204,484.6736082,4540,49.47678235,3,2.521012118,55.02147783,0,74.13952927,Low
PJT_941,Road,Los Angeles,7/29/2022,5/18/2024,22223034,33205643.68,10982609.68,732,739.7220078,7.722007771,1.314812121,3.336755815,180.1369184,5.739947894,45.48192285,Cloudy,133,44801.20911,579.1588185,2479,94.24982104,6,5.14908864,92.43043784,0,19.05997479,Medium
PJT_942,Dam,New York,7/30/2022,3/31/2023,39677396,36323138.74,-3354257.255,302,282.1288326,-19.87116738,0.742197684,0.219234262,414.0399873,0.940424756,87.1607717,Cloudy,206,8841.59507,908.8237484,7677,53.83807874,5,6.460910128,66.16600519,1,49.99487785,High
PJT_943,Building,Seattle,7/31/2022,2/3/2023,38649509,48780213.32,10130704.32,477,597.5279162,120.5279162,1.823046497,1.633109529,410.1638848,41.49939068,51.07614722,Cloudy,134,24997.2063,997.9265968,2205,57.48413598,8,3.978567271,71.96581539,0,55.2970698,Medium
PJT_944,Building,Houston,8/1/2022,11/24/2023,24041214,31150287.26,7109073.263,869,1220.25754,351.2575398,1.21600275,3.116572169,255.6607785,-8.981148279,72.85657771,Cloudy,250,43224.00213,778.0493034,7660,91.05437933,6,5.592320391,66.1935975,0,78.18976702,High
PJT_945,Building,Los Angeles,8/2/2022,1/6/2024,39184664,51442697.98,12258033.98,754,686.516192,-67.48380799,0.26226472,0.281666389,322.9305014,14.07774995,72.5567967,Cloudy,269,32712.97525,973.7118915,9848,67.50805661,4,2.171927155,65.50130082,0,35.99421855,Low
PJT_946,Building,New York,8/3/2022,4/4/2024,1920114,1866797.325,-53316.67472,663,616.1940478,-46.80595223,0.954627582,0.119420957,321.9167822,-8.810515415,38.58809294,Rainy,168,18154.82821,808.3910193,1589,41.43975675,5,5.069692941,87.36511269,0,33.77697153,Medium
PJT_947,Road,Chicago,8/4/2022,3/29/2024,43544931,63711366.7,20166435.7,344,427.8197851,83.81978511,1.537076504,2.250121198,422.2211668,16.59761765,60.03087826,Snowy,121,23934.20935,966.8823769,5326,69.67517507,9,1.81698237,87.37831171,0,37.26709032,Low
PJT_948,Tunnel,Houston,8/5/2022,12/29/2023,16762512,16908512.93,146000.9336,878,1221.910327,343.9103271,1.608855667,1.663450898,241.2510864,17.55760578,82.60120253,Sunny,272,36801.24712,736.5436534,5904,45.07260012,8,1.44179875,75.88940852,1,60.01268579,Medium
PJT_949,Dam,Los Angeles,8/6/2022,4/14/2024,48458792,61719639.38,13260847.38,562,615.9763539,53.9763539,1.0397344,2.19149304,173.9510059,7.691435927,53.26384036,Cloudy,69,48796.73345,171.7870829,7421,99.12068312,0,8.71515924,82.88084747,1,88.84039721,High
PJT_950,Bridge,Seattle,8/7/2022,9/12/2024,49591742,51258304.6,1666562.599,388,430.590232,42.59023204,1.800020385,1.313466549,169.2657132,-2.731102236,86.15822551,Cloudy,76,45191.24233,461.7281683,4759,75.28669423,8,2.845734257,75.58315987,0,84.78472568,Low
PJT_951,Tunnel,New York,8/8/2022,7/27/2023,12918529,14007946.62,1089417.616,611,768.520626,157.520626,0.608570031,0.823588735,291.2865257,10.70131458,35.01207605,Sunny,57,20409.47638,681.9375554,9939,55.39195706,5,6.176397962,51.4294605,0,15.21510908,High
PJT_952,Building,Los Angeles,8/9/2022,8/16/2024,42701479,52432083.87,9730604.866,568,604.6517526,36.65175261,0.880137525,3.445716785,252.1166912,26.9744617,25.1911374,Sunny,295,49918.90457,415.6466585,9655,73.82306077,3,2.340844826,53.30032166,0,89.10596002,Low
PJT_953,Tunnel,Seattle,8/10/2022,7/16/2024,36737358,42259572.58,5522214.584,739,676.8981495,-62.10185048,1.80733413,2.572855581,248.0543469,33.03176948,82.40177112,Cloudy,134,5157.709859,346.0455263,9945,44.6120262,4,3.362748138,69.18702848,1,18.55984368,Medium
PJT_954,Dam,Los Angeles,8/11/2022,11/26/2024,49110687,48920891.9,-189795.0966,403,540.4782557,137.4782557,1.802887761,1.000771056,91.01180259,19.19128313,79.33768386,Rainy,110,6243.339011,619.6593404,6936,87.99347826,0,4.252054778,87.48731793,0,47.38132624,Medium
PJT_955,Bridge,Houston,8/12/2022,3/5/2023,20262886,20314796.3,51910.3013,182,232.1209705,50.12097049,1.402854261,1.597947131,373.3716833,22.44089169,89.48129132,Sunny,205,42072.82318,940.151689,9774,95.51968323,6,2.293087927,95.66131141,0,78.88639953,Low
PJT_956,Bridge,Houston,8/13/2022,10/5/2024,37898682,43617095.61,5718413.614,551,687.8979333,136.8979333,1.73206304,2.959039538,146.1815096,1.033900412,67.55754417,Snowy,264,13975.82091,131.4836862,3205,92.46666329,7,1.413660673,51.48541527,1,17.33599324,Medium
PJT_957,Dam,Houston,8/14/2022,3/21/2024,29531909,39997125.3,10465216.3,866,1164.779073,298.7790734,0.268669207,0.361146741,138.6291336,5.803168328,85.56815487,Snowy,247,7734.617078,792.3080832,5114,60.50545614,4,8.894438218,68.40150263,0,13.63597122,High
